Participant,Phase,meanHR_BioPac,meanHR_MyDev,SDNN_BioPac,SDNN_MyDev,RMSSD_BioPac,RMSSD_MyDev,pNN50_BioPac,pNN50_MyDev
3,Relax 1,61.1016206042296,64.196628398792,124.944020678387,158.884624682003,11.9265342198391,6.07761729883482,1.05148658448151,0.193376843123036
3,Prep TSST,60.3853440884746,61.8842491569134,115.760114671828,84.1097162733744,10.6462207744014,4.6389065558059,0.773732764606686,0.109116159111199
3,TSST Speech,64.6134910991513,73.001090181467,102.142082317324,123.64097715202,13.9521390926293,6.3754453560697,0.828043058239028,0.14490753519183
3,Arithmetic,64.2036614805935,70.2572557784579,90.680746913685,88.1209232965244,11.3307958116658,5.28486720788809,0.948642459928034,0.163559044815178
3,Relax 2,61.769473541908,64.4188347880945,123.21619255341,131.879514904872,12.1383525933402,7.21645802478298,0.915018931426167,0.189314261674379
3,Stroop,68.7554477669901,77.6848975188775,66.4040971827953,56.4387495182781,8.48927178367139,3.54504143845122,0.755395683453237,0.0719424460431655
3,Relax 3,57.7279396265442,64.7917552427467,118.327364340335,156.339208575197,12.1608290648594,5.61476062959625,1.09195402298851,0.28735632183908
