Participant,RMSSD,DiffRMSSD
3,9.00207575933696,-5.84891692100428
3,7.64256366510364,-6.00731421859548
3,10.1637922243495,-7.57669373655962
3,8.30783150977693,-6.04592860377768
3,9.67740530906161,-4.92189456855726
3,6.0171566110613,-4.94423034522017
3,8.88779484722784,-6.54606843526318
