Participant,SDNN,DiffSDNN
8,44.6664861681003,-27.0503649727268
8,33.8051810904764,-12.3273263293977
8,42.2498375432209,-9.53088933851686
8,33.3822861117577,-16.1515576724843
8,41.2078941144195,-28.7094149216619
8,35.3240366242729,-37.361300647938
8,48.8413591104119,-8.11234417326929
