Participant,Phase,meanHR_BioPac,meanHR_MyDev,SDNN_BioPac,SDNN_MyDev,RMSSD_BioPac,RMSSD_MyDev,pNN50_BioPac,pNN50_MyDev
2,Relax 1,76.9773672206168,78.7608682562618,73.2557253455319,79.7425230764259,7.14468948084554,4.47657516972228,0.65036733710707,0.108394556184512
2,Prep TSST,87.1513933907749,86.7371755805418,73.5287158462212,66.4260642275745,5.49575300814669,3.47011809881905,0.346784363177806,0.115594787725935
2,TSST Speech,90.0178751785962,92.9119834710717,75.5323193597787,52.8887172279352,7.06605144879997,2.29677221308765,0.546333263290607,0.0560341808503187
2,Arithmetic,82.1268315086161,82.9448482006816,69.7212558060496,41.3990469860711,7.24291762849388,2.54324279805255,0.609613130128957,0.0586166471277843
2,Relax 2,74.4319566120406,81.0117659418027,92.5791470339734,122.827661051951,7.20026857242067,4.38182900442769,0.42025635637739,0.0945576801849128
2,Stroop,96.2023170763166,98.1431028305268,58.0589697824207,63.0405343719857,4.41739884655577,3.02471385010311,0.17921146953405,0.03584229390681
2,Relax 3,77.2488320690835,84.9943915114764,69.1318527113002,97.2111328068822,7.62298038034402,3.8600600412207,0.519818063677713,0.129954515919428
