Participant,SDNN,DiffSDNN
2,76.4991242109789,6.48679773089401
2,69.9773900368978,-7.1026516186467
2,64.2105182938569,-22.6436021318435
2,55.5601513960604,-28.3222088199785
2,107.703404042962,30.2485140179775
2,60.5497520772032,4.98156458956495
2,83.1714927590912,28.079280095582
