Participant,MeanHR,DiffHR
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
1,102.011027253669,-4.42205450733742
