Participant,Phase,meanHR_MyDev,SDNN_MyDev,RMSSD_MyDev,pNN50_MyDev,EDAmean_MyDev,EDAslope_MyDev
7,Relax 1,113.187898240609,19.6922108956773,1.48333610964904,0.0118891927238141,1.06522239942578,-0.0035842928464678
7,Prep TSST,115.598788908953,23.1983476866764,1.28146094440857,0.0106247343816405,1.36189499863653,0.006886988329468
7,TSST Speech,132.387184859277,20.7546893527235,1.10693836066317,0.0139684313451599,2.89908412651082,0.00244778153710343
7,Arithmetic,119.706577974869,28.8168395584679,1.72126758641753,0.0422386483632524,2.72757768469833,-0.00276658142867633
7,Relax 2,116.32627147571,24.744124643772,1.27589486718011,0,2.2110943479739,-0.00180395190954011
7,Stroop,117.824990984494,10.0538887834467,0.737417566457547,0,2.87562869197916,0.0250020303908831
7,Relax 3,113.229077253219,26.0415038586067,1.26070482075653,0.0102197240674502,2.53823493644642,-0.003129020399444
7,Cold Press,128.452118644068,29.7004428870744,1.40711635259798,0,2.82947490845518,0.0203927080193871
7,Relax 4,114.861807683242,29.0081167332079,1.03157565193903,0,2.75410221080651,-0.00514172748978389
