PID,r_HR,ME_HR,MAE_HR,r_EDA,ME_EDA,MAE_EDA,r_SDNN,ME_SDNN,MAE_SDNN,icc_SDNN,r_RMSSD,ME_RMSSD,MAE_RMSSD,icc_RMSSD,r_phase_HR
7,0.770293620750554,4.30817673009788,5.59619238058522,0.978430007797278,-3.50366921799946,3.50366921799946,0.604442624549484,-12.0220125711242,12.0220125711242,0.172334286649913,0.489702850093169,-1.87359956970868,1.87359956970868,0.0503827597711854,0.959501864555316
